OBJECTID,poly_IncidentName,poly_FeatureCategory,poly_MapMethod,poly_GISAcres,poly_CreateDate,poly_DateCurrent,poly_PolygonDateTime,poly_Acres_AutoCalc,poly_GlobalID,poly_Source,irwin_ABCDMisc,irwin_ADSPermissionState,irwin_CalculatedAcres,irwin_ContainmentDateTime,irwin_ControlDateTime,irwin_DailyAcres,irwin_DiscoveryAcres,irwin_DispatchCenterID,irwin_EstimatedCostToDate,irwin_FFReportApprovedByTitle,irwin_FFReportApprovedByUnit,irwin_FFReportApprovedDate,irwin_FireBehaviorGeneral,irwin_FireBehaviorGeneral1,irwin_FireBehaviorGeneral2,irwin_FireBehaviorGeneral3,irwin_FireCause,irwin_FireCauseGeneral,irwin_FireCauseSpecific,irwin_FireCode,irwin_FireDepartmentID,irwin_FireDiscoveryDateTime,irwin_FireMgmtComplexity,irwin_FireOutDateTime,irwin_FSConfinePercent,irwin_FSFullSuppPercent,irwin_FSMonitorPercent,irwin_FSPointZonePercent,irwin_FSJobCode,irwin_FSOverrideCode,irwin_GACC,irwin_ICS209ReportDateTime,irwin_ICS209RForTimePeriodFrom,irwin_ICS209RForTimePeriodTo,irwin_ICS209ReportStatus,irwin_IncidentManagementOrg,irwin_IncidentName,irwin_IncidentShortDescription,irwin_IncidentTypeCategory,irwin_IncidentTypeKind,irwin_InitialLatitude,irwin_InitialLongitude,irwin_InitialResponseAcres,irwin_InitialResponseDateTime,irwin_IrwinID,irwin_IsFireCauseInvestigated,irwin_IsFireCodeRequested,irwin_IsFSAssisted,irwin_IsMultiJurisdictional,irwin_IsReimbursable,irwin_IsTrespass,irwin_IsUnifiedCommand,irwin_LocalIncidentIdentifier,irwin_PercentContained,irwin_PercentPerToBeContained,irwin_POOCity,irwin_POOCounty,irwin_POODispatchCenterID,irwin_POOFips,irwin_POOJurisdictionalAgency,irwin_POOJurisdictionalUnit,irwin_POOJurisdUnitParentUnit,irwin_POOLandownerCategory,irwin_POOLandownerKind,irwin_POOLegalDescPrinMeridian,irwin_POOLegalDescQtr,irwin_POOLegalDescQtrQtr,irwin_POOLegalDescRange,irwin_POOLegalDescSection,irwin_POOLegalDescTownship,irwin_POOPredServiceAreaID,irwin_POOProtectingAgency,irwin_POOProtectingUnit,irwin_POOState,irwin_PredominantFuelGroup,irwin_PredominantFuelModel,irwin_PrimaryFuelModel,irwin_SecondaryFuelModel,irwin_TotalIncidentPersonnel,irwin_UniqueFireIdentifier,irwin_WFDSSDecisionStatus,irwin_CreatedBySystem,irwin_ModifiedBySystem,irwin_IsDispatchComplete,irwin_OrganizationalAssessment,irwin_StratDecisionPublishDate,irwin_GlobalID,irwin_Source,irwin_ArchivedOn,irwin_ModifiedOnDateTime_dt,irwin_CreatedOnDateTime_dt,GlobalID,irwin_IsCpxChild,irwin_CpxName,irwin_CpxID,SHAPE_Length,SHAPE_Area
17714,PEARNE RD,Wildfire Daily Fire Perimeter,GPS-Walked,1,2022/07/11 21:57:47+00,2022/07/12 03:44:29+00,2022/07/12 02:05:00+00,313.376748598687,{B6886982-B09F-4A84-9540-B7F47F498A01},2022 NIFS,,DEFAULT,,,,313,,WAYAC,70000,,,,Minimal,,Uphill Runs,Short-range Spotting,Human,,,PUE8,,2022/07/11 21:04:59+00,Type 3 Incident,,0,0,100,0,,,NWCC,2022/07/14 00:59:59+00,2022/07/13 15:00:00+00,2022/07/14 00:59:59+00,F,Type 3 IC,PEARNE RD,Just south of Ahtanum Ridge or 4 miles Northwest of the town White Swan,WF,FI,,,,,{7D22F5F7-8701-4A6D-9768-722402BBD012},,0,1,1,1,0,0,000042,100,100,WHITE SWAN,Yakima,WAYAC,53077,BIA,WAYAA,,BIA,Federal,,,,,,,NW05,BIA,WAYAA,US-WA,,,Brush (2 feet),Short Grass (1 foot),3,2022-WAYAA-000042,No Decision,firecode,ics209,0,,,,IRWIN,,2022/07/14 02:32:34+00,2022/07/11 21:57:33+00,{E1FF4A76-ADE8-4BB9-BBA4-D5A02E29CC6B},0,,,0.0853944376672898,-0.000148423399999875
17733,Billy Creek,Wildfire Daily Fire Perimeter,Mixed Methods,97.0956801509504,2022/07/10 02:10:06+00,2022/07/24 04:50:10+00,2022/07/10 02:10:05+00,99.5093652246203,{DBEC2787-3EA4-4CF3-9FAD-E9386EF5AE65},2022 NIFS,,DEFAULT,,,,97.1,50,AKNFDC,671834,,,,Minimal,,Creeping,Smoldering,Natural,,,PT4P,,2022/07/08 23:31:49+00,Type 4 Incident,,0,100,0,0,,,AICC,2022/07/22 03:59:59+00,2022/07/21 03:59:59+00,2022/07/22 03:59:59+00,U,Type 4 IC,Billy Creek,1.2 miles NNW of Dot Lake & 0.5 miles S of Tanana River,WF,FI,63.686667,-144.0565,,,{78DDC8C1-94F8-40F3-B0F8-22B7C70FCA65},,0,1,,1,,0,213522,80,100,Dot Lake,Southeast Fairbanks,AKNFDC,02240,,AKVLN,,ANCSA,Private,,,,,,,AK01E,DVF,AKTAS,US-AK,,,Closed Timber Litter,Hardwood Litter,73,2022-AKTAS-213522,No Decision,ifm,ifm,0,,,,IRWIN,,2022/07/23 16:14:16+00,2022/07/09 00:06:24+00,{A6971BF3-3E2F-4B3D-A838-B58320C9AFD3},0,,,0.0551073084145759,-7.29993930678393e-05
17799,Gold Pan,Wildfire Daily Fire Perimeter,Digitized-Image,38.0201295385612,2022/07/12 21:50:03+00,2022/07/16 22:45:10+00,2022/07/14 21:48:00+00,38.0199791882111,{32D9ACFC-FB47-47F1-BDCC-A62DD5BB8E49},2022 NIFS,,ICS209,2.1838,,,38,0.5,AKYTDC,0,,,,,,,,Natural,,,PUU7,,2022/07/12 21:36:00+00,,,,,,,PD,1552,AICC,,,,,,Gold Pan,,WF,FI,65.38333,-150.242,,,{F676DD74-06B5-454A-A191-E6B3A47F5C26},,0,1,0,0,0,0,000565,0,0,,Yukon-Koyukuk,AKYTDC,02290,ANC,AKDNS,,State,Other,,,,,,,AK03S,BLM,AKTAD,US-AK,,,,,,2022-AKTAD-000565,No Decision,wildcad,ics209,0,,,,IRWIN,,2022/07/18 04:21:46+00,2022/07/12 21:49:53+00,{CD80447A-A6C4-4752-BD6A-A05FBAFE1290},1,Dalton Highway Complex,{B4654FA1-FE2F-4A42-87E8-6EF8D3FCBA7E},0.0277167518587957,-2.9673377921325e-05
17800,Moose Creek,Wildfire Daily Fire Perimeter,Digitized-Image,211.813031583014,2022/07/13 21:12:35+00,2022/07/16 22:45:10+00,2022/07/14 21:48:00+00,211.812194298731,{ED6C4304-1209-4C43-B5CD-F8BC3E1E27E0},2022 NIFS,,ICS209,116.0856,,,212,0.1,AKYTDC,0,,,,Moderate,,,,Natural,,,PUM2,,2022/07/12 16:12:00+00,Type 5 Incident,,0,0,100,0,PD,1522,AICC,2022/07/14 18:45:00+00,2022/07/14 02:00:00+00,2022/07/14 18:45:00+00,F,Type 5 IC,Moose Creek,"13 miles northwest of Rampart, AK",WF,FI,65.61165,-150.5745,,,{21C2FF61-2B15-4EAC-9792-8C455816A5EB},,0,1,0,0,0,0,000560,24,0,"Rampart, AK",Yukon-Koyukuk,AKYTDC,02290,BLM,AKCYD,,BLM,Federal,,,,,,,AK03S,BLM,AKTAD,US-AK,,,Timber (Grass and Understory),,,2022-AKTAD-000560,No Decision,wildcad,ics209,0,,,,IRWIN,,2022/07/24 04:12:28+00,2022/07/12 16:22:15+00,{A2F073BF-8A85-4134-A314-1486EFBE292D},1,Dalton Highway Complex,{B4654FA1-FE2F-4A42-87E8-6EF8D3FCBA7E},0.0715122022329556,-0.000166783740917786
17803,Redstar,Wildfire Daily Fire Perimeter,Digitized-Image,1665.82757613118,2022/07/13 23:15:14+00,2022/07/21 19:18:11+00,2022/07/14 21:48:00+00,1665.82070189913,{F25D3199-C333-43AC-9B05-9EB10E32B00B},2022 NIFS,,DEFAULT,1188.4534,,,1665.8,0.1,AKYTDC,0,,,,Minimal,,,,Natural,,,PUA3,,2022/07/11 15:38:00+00,Type 5 Incident,,0,0,100,0,PD,1522,AICC,2022/07/21 17:45:00+00,2022/07/14 15:59:59+00,2022/07/21 17:45:00+00,U,Type 5 IC,Redstar,"28 miles NW of Wiseman, AK",WF,FI,67.69148,-150.8845,,,{409AB188-FAC1-4ACA-B8A3-8068B881A069},,0,1,0,0,0,0,000549,0,1,"Wiseman, AK",Yukon-Koyukuk,AKYTDC,02290,NPS,AKGAP,,NPS,Federal,,,,,,,AK03N,BLM,AKTAD,US-AK,,,Timber (Grass and Understory),,,2022-AKTAD-000549,Approved Decision,wildcad,wildcad,0,Type 5 Incident,2022/07/21 20:40:25+00,,IRWIN,,2022/07/22 21:15:11+00,2022/07/11 16:42:37+00,{894A20B3-71CD-47C5-A48E-2DF8D1BE9F92},0,,,0.304635386415174,-0.00142610554157728
17804,Fort Hamlin Hills,Wildfire Daily Fire Perimeter,Digitized-Image,614.868410503879,2022/07/13 22:39:44+00,2022/07/16 22:45:10+00,2022/07/12 21:57:45+00,614.866544538472,{D9F12CE9-32E7-41D5-90DE-7B897CCE306F},2022 NIFS,,ICS209,467.5163,,,615,5,AKYTDC,0,,,,Minimal,,,,Natural,,,PUQ7,,2022/07/12 18:14:00+00,Type 5 Incident,,0,0,100,0,PD,1522,AICC,2022/07/18 00:59:59+00,2022/07/17 14:00:00+00,2022/07/18 00:59:59+00,F,Type 5 IC,Fort Hamlin Hills,"25.5 miles west of Stevens Village, AK",WF,FI,66.02161,-150.1124,,,{51E1136A-9E07-4541-8E6D-7D0B25856A26},,0,1,0,0,0,0,000562,33,0,"Stevens Village, AK",Yukon-Koyukuk,AKYTDC,02290,BLM,AKCYD,,BLM,Federal,,,,,,,AK03N,BLM,AKTAD,US-AK,,,Timber (Grass and Understory),,,2022-AKTAD-000562,No Decision,wildcad,ics209,0,,,,IRWIN,,2022/07/24 04:12:41+00,2022/07/12 18:25:28+00,{30AE683C-E6FD-4CC8-9970-FEF98837981E},1,Dalton Highway Complex,{B4654FA1-FE2F-4A42-87E8-6EF8D3FCBA7E},0.161503239525557,-0.000491840334364029
17806,Caribou Creek,Wildfire Daily Fire Perimeter,Image Interpretation,1354.6,2022/07/14 01:37:15+00,2022/07/15 01:50:11+00,2022/07/14 21:38:00+00,1354.25688277043,{416BEC4B-A951-4620-8260-BBDB740C03F7},2022 NIFS,,DEFAULT,,,,1354.3,5,AKGADC,,,,,,,,,Natural,,,PUH0,,2022/07/11 23:53:00+00,,,,,,,PD,1522,AICC,,,,,,Caribou Creek,,WF,FI,66.04728,-155.691,,,{35B15DAD-590D-48A0-8924-89946B524D60},,0,1,0,0,0,,000552,,,,Yukon-Koyukuk,AKGADC,02290,BLM,AKCYD,,BLM,Federal,,,,,,,AK05,BLM,AKGAD,US-AK,,,,,,2022-AKGAD-000552,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/07/18 19:03:00+00,2022/07/11 23:58:28+00,{9F82B394-3F59-44FD-A5C8-C865ECFE07A8},0,,,0.258805814953617,-0.00108445014304351
17826,Hogatza,Wildfire Daily Fire Perimeter,Digitized-Image,19.3,2022/07/14 14:41:06+00,2022/07/14 14:42:56+00,2022/07/13 22:17:00+00,19.3283922157827,{43E5C157-3EBC-4F7B-AC2A-AF208857EE17},2022 NIFS,,DEFAULT,,,,19.3,0.1,AKGADC,,,,,,,,,Natural,,,PT8T,,2022/07/10 23:40:00+00,,,,,,,PD,1522,AICC,,,,,,Hogatza,,WF,FI,66.06995,-155.4999,,,{B3BC18D4-3888-4F40-B4FE-677B77438D4D},,0,1,0,0,0,,000538,,,,Yukon-Koyukuk,AKGADC,02290,BLM,AKCYD,,BLM,Federal,,,,,,,AK05,BLM,AKGAD,US-AK,,,,,,2022-AKGAD-000538,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/07/18 19:00:24+00,2022/07/10 23:48:54+00,{36685986-A41B-4F46-992C-932B5A3599B8},0,,,0.0195512448211956,-1.54915465133316e-05
17870,Wildcat,Wildfire Daily Fire Perimeter,Mixed Methods,21429.1,2022/07/16 17:49:26+00,2022/07/16 20:35:31+00,,21428.9921221627,{AC76B950-095E-45D7-AF31-466E553502BB},2022 NIFS,,ICS209,21428.6848,,,21429,20,NVEIC,4000000,,,,Minimal,Smoldering,Creeping,Backing,Undetermined,,,PU4D,,2022/07/13 23:45:00+00,Type 4 Incident,,0,100,0,0,P4,0417,GBCC,2022/07/23 22:30:00+00,2022/07/22 23:45:00+00,2022/07/23 22:30:00+00,F,Type 4 IC,Wildcat,"Approximately 40 miles northwest of Wells, NV",WF,FI,41.679293,-115.302496,,,{4850466C-8DF1-498C-9E1A-1B3637A2DA4F},,0,1,0,0,0,0,010139,100,100,,Elko,NVEIC,32007,USFS,NVHTF,,USFS,Federal,,,,,,,GB18,USFS,NVHTF,US-NV,,,Brush (2 feet),Short Grass (1 foot),20,2022-NVHTF-010139,Approved Decision,wildcad,ics209,0,Type 3 Incident,2022/07/16 18:00:54+00,,IRWIN,,2022/07/23 22:57:36+00,2022/07/14 02:51:50+00,{4229C9A5-DF7A-4BD5-9665-6B14ADB0F39A},0,,,0.650282684141931,-0.00937051195045046
17890,Cow,Wildfire Daily Fire Perimeter,Mixed Methods,20.5881881040638,2022/07/17 00:32:18+00,2022/07/20 19:34:46+00,2022/07/17 16:30:00+00,20.5699435784398,{B1155852-AC57-4A11-BED9-B11AF0DDDF34},2022 NIFS,,DEFAULT,20.5433,,,20,0.5,AZPDC,,,,,,,,,Natural,,,PVP9,,2022/07/16 21:30:00+00,,,,,,,PD,1522,SWCC,,,,,,Cow,,WF,FI,34.74756,-113.7087,,,{9B161A4C-242D-45E1-B063-3606C0D92886},,0,1,0,0,1,,001000,,,,Mohave,AZPDC,04015,BLM,AZCRD,,BLM,Federal,,,,,,,SW02,BLM,AZCRD,US-AZ,,,,,,2022-AZCRD-001000,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/07/22 14:17:13+00,2022/07/16 23:09:35+00,{DD923B81-4077-4B3D-A695-E5057DAF5F2B},0,,,0.0129951258690756,-8.19704769545496e-06
17891,Pine Peak,Wildfire Daily Fire Perimeter,GPS-Flight,1612.35141190704,2022/07/16 16:22:32+00,2022/07/24 00:37:36+00,2022/07/23 17:29:59+00,1610.93188756417,{E6D63019-33E9-4854-9F95-B1233F3D3BC6},2022 NIFS,,DEFAULT,653.8838,,,1602,0.5,AZPDC,325000,,,,Moderate,,Backing,Isolated Torching,Natural,,,PVH9,,2022/07/16 15:43:59+00,Type 3 Incident,,100,0,0,0,PD,1522,SWCC,2022/07/23 23:00:00+00,2022/07/23 11:00:00+00,2022/07/23 23:00:00+00,U,Type 3 IC,Pine Peak,20 SE of Kingman,WF,FI,34.87452,-113.8568,,,{805E44F3-6172-4355-8EEB-28742962AA85},,0,1,0,0,1,0,000996,0,0,,Mohave,AZPDC,04015,BLM,AZCRD,,BLM,Federal,,,,,,,SW02,BLM,AZCRD,US-AZ,,,Timber (Litter and Understory),Chaparral (6 feet),52,2022-AZCRD-000996,Approved Decision,wildcad,wildcad,0,Type 3 Incident,2022/07/20 22:39:07+00,,IRWIN,,2022/07/24 02:37:52+00,2022/07/16 16:22:17+00,{767CE305-235D-4D4E-A5AA-D9B0DA849DBD},0,,,0.159136285429758,-0.00064277778599836
17924,Moors Mountain,Wildfire Daily Fire Perimeter,IR Image Interpretation,98.0259732879087,2022/07/24 10:06:07+00,2022/07/24 10:06:07+00,2022/07/24 03:59:59+00,98.0256014104383,{CF2CEA13-E9D3-4AC9-BAE2-CF2E58B382B2},2022 NIFS,,ICS209,97.6823,,,98,5,MTHDC,1312401,,,,Minimal,Flanking,Backing,Creeping,Undetermined,,,PVN8,,2022/07/16 21:35:00+00,Type 3 Incident,,0,100,0,0,P1,0115,NRCC,2022/07/23 21:59:59+00,2022/07/22 22:15:00+00,2022/07/23 21:59:59+00,U,Type 3 Team,Moors Mountain,"24 miles NNE of Helena, MT",WF,FI,46.88728,-111.7334,,,{78DD9EA0-B313-48E6-A7FB-9E74A4564C52},,0,1,0,0,0,0,000182,43,100,,Lewis and Clark,MTHDC,30049,USFS,MTHLF,,USFS,Federal,,,,,,,NR11,USFS,MTHLF,US-MT,,,Timber (Litter and Understory),,157,2022-MTHLF-000182,Approved Decision,wildcad,ics209,0,Type 3 Incident,2022/07/19 17:10:18+00,,IRWIN,,2022/07/23 22:33:17+00,2022/07/16 22:31:30+00,{9F48B0E6-341B-4317-83B5-479463E918D2},0,,,0.0493991015549951,-4.68244474249131e-05
17925,Committee,Wildfire Daily Fire Perimeter,Hand Sketch,362.289220292703,2022/07/15 19:50:03+00,2022/07/23 22:19:30+00,2022/07/18 20:00:00+00,362.287877344101,{44E9476E-FEE4-4FC5-B883-9F2325B7D82A},2022 NIFS,,ICS209,,,,362,0.5,AZFDC,1872000,,,,Moderate,Flanking,Backing,Isolated Torching,Undetermined,,,PVA2,,2022/07/15 19:20:00+00,Type 3 Incident,,0,100,0,0,P3,0304,SWCC,2022/07/24 00:59:59+00,2022/07/23 00:59:59+00,2022/07/24 00:59:59+00,U,Type 3 IC,Committee,"4 miles East of Sedona, AZ",WF,FI,34.71996,-111.6434,,,{6824BBCC-1DCE-467A-9950-21915BFA2CA9},,0,1,0,0,0,0,000773,60,100,Sedona,Coconino,AZFDC,04005,USFS,AZCOF,,USFS,Federal,,,,,,,SW05,USFS,AZCOF,US-AZ,,,Chaparral (6 feet),Short Grass (1 foot),63,2022-AZCOF-000773,Approved Decision,wildcad,ics209,0,Type 3 Incident,2022/07/18 02:00:18+00,,IRWIN,,2022/07/24 01:17:41+00,2022/07/15 19:49:49+00,{2F6BDB1C-59F2-4D44-8979-D3D362CFFF18},0,,,0.0860253130567647,-0.000144514571345631
17975,1148,Wildfire Daily Fire Perimeter,GPS-Flight,456.623105275533,2022/07/21 11:27:36+00,2022/07/21 11:28:33+00,2022/07/21 04:30:00+00,456.621448562723,{0DBF2FAC-8EE2-49CC-A083-9DFCA811781F},2022 NIFS,,ICS209,,,,457,10,TXTIC,1330866,,,,Minimal,Smoldering,Creeping,Creeping,Undetermined,,,PV3S,,2022/07/18 18:01:51+00,Type 1 Incident,,0,100,0,0,,1522,SACC,2022/07/23 22:15:00+00,2022/07/22 22:15:00+00,2022/07/23 22:15:00+00,U,Type 1 Team,1148 ,North side of Possum Kingdom Lake,WF,FI,32.896,-98.52,,,{A4CF9329-74CF-405F-BCF4-03B5E9E01054},,0,1,0,1,0,1,224018,80,100,Graham,Palo Pinto,TXTIC,48363,State,TXTXS,,Private,Private,,,,,,,SA05,SFS,TXTXS,US-TX,,,Timber (Grass and Understory),Brush (2 feet),34,2022-TXTXS-224018,No Decision,wires,ics209,0,,,,IRWIN,,2022/07/24 00:50:39+00,2022/07/18 18:56:09+00,{2B2EB7FE-45FD-4AB6-B262-22805FCAFD87},0,,,0.0986103010491623,-0.000178101562533418
17977,Dragon,Wildfire Daily Fire Perimeter,Mixed Methods,1083.57311502865,2022/07/24 02:41:18+00,2022/07/24 02:52:51+00,2022/07/23 17:00:00+00,1083.56908409273,{2DBF2552-9531-437A-9B6E-33F1C30CE344},2022 NIFS,,ICS209,1025.0682,,,1025,1,AZWDC,20000,,,,Active,Creeping,Backing,Smoldering,Natural,,,PVY8,,2022/07/17 16:21:59+00,Type 4 Incident,,0,0,0,100,PP,1522,SWCC,2022/07/23 00:59:59+00,2022/07/21 18:59:59+00,2022/07/23 00:59:59+00,U,Type 4 IC,DRAGON,NORTH RIM GRAND CANYON NP,WF,FI,36.2641,-112.1571,0.25,,{0FD9106B-C672-4BF1-87BE-F7556AEE9EA6},,0,1,0,0,0,0,000722,0,0,North Rim,Coconino,AZWDC,04005,NPS,AZGCP,,NPS,Federal,,,,,,,SW01,NPS,AZGCP,US-AZ,,,Timber (Litter and Understory),Closed Timber Litter,81,2022-AZGCP-000722,Approved Decision,wildcad,wfdss,0,Type 5 Incident,2022/07/22 01:59:32+00,,IRWIN,,2022/07/23 22:59:20+00,2022/07/17 21:29:16+00,{E56B0C0B-A0C1-4F05-8843-E7FD04C6B65C},0,,,0.0935084524011515,-0.000439482289097284
17978,Nelson Creek,Wildfire Daily Fire Perimeter,IR Image Interpretation,1379.11747098349,2022/07/19 12:11:58+00,2022/07/19 12:13:08+00,2022/07/19 03:45:00+00,1379.11251044119,{E74F1982-3AAE-4013-9990-94BAC819BAEE},2022 NIFS,,DEFAULT,,,,1887,30,TXTIC,0,,,,Minimal,,Smoldering,Spotting,Undetermined,,,,,2022/07/18 16:46:51+00,Type 5 Incident,,0,100,0,0,,,SACC,2022/07/23 21:41:00+00,2022/07/22 23:16:59+00,2022/07/23 21:41:00+00,U,Type 5 IC,Nelson Creek,9 miles North of Huntsville,WF,FI,30.8559,-95.5531,,,{959A1EB2-D4EB-438B-AA37-30D1338EF2F5},,0,,,,,0,224016,95,100,Huntsville,Walker,TXTIC,48471,State,TXTXS,,Private,Private,,,,,,,SA12,SFS,TXTXS,US-TX,,,Timber (Litter and Understory),Southern Rough,8,2022-TXTXS-224016,No Decision,wires,ics209,0,,,,IRWIN,,2022/07/23 21:56:42+00,2022/07/18 19:36:42+00,{58D240B2-F4AF-41FF-9B92-EE40288F3299},0,,,0.296950831342246,-0.000526459382144929
17979,Honey Creek,Wildfire Daily Fire Perimeter,Mixed Methods,272.780685116157,2022/07/19 12:14:43+00,2022/07/19 12:14:43+00,2022/07/19 04:33:00+00,272.779577609824,{5018632C-9960-4592-8232-BF06185A4198},2022 NIFS,,DEFAULT,,,,353,60,TXTIC,0,,,,Minimal,,Flanking,Spotting,Undetermined,,,,,2022/07/17 21:16:46+00,Type 4 Incident,,0,100,0,0,,,SACC,2022/07/23 21:42:00+00,2022/07/22 21:35:00+00,2022/07/23 21:42:00+00,U,Type 4 IC,Honey Creek,26 miles North North West of Uvalde,WF,FI,29.57833333,-99.90183333,,,{328583EA-D3C0-49CE-9DD6-FDBFA9EC0187},,0,,,,,1,223995,95,100,Camp Wood,Uvalde,TXTIC,48463,State,TXTXS,,Private,Private,,,,,,,SA14,SFS,TXTXS,US-TX,,,Brush (2 feet),Tall Grass (2.5 feet),10,2022-TXTXS-223995,No Decision,wires,ics209,0,,,,IRWIN,,2022/07/23 21:48:03+00,2022/07/18 02:25:26+00,{7649E55C-2A86-4A44-BF6E-75E1A85E024D},0,,,0.0733810820975033,-0.000102778181000096
17980,Moose,Wildfire Daily Fire Perimeter,Mixed Methods,32330,2022/07/24 09:15:45+00,2022/07/24 09:25:39+00,2022/07/24 03:55:00+00,32330.2589864245,{18E3A434-0A2D-4268-978D-7DFA98317304},2022 NIFS,,ICS209,28838.5051,,,28839,300,IDCIC,4849055,,,,Active,Uphill Runs,Flanking,Group Torching,Undetermined,,,PVZ5,,2022/07/17 22:04:00+00,Type 1 Incident,,0,100,0,0,P4,0413,GBCC,2022/07/23 23:45:00+00,2022/07/22 23:45:00+00,2022/07/23 23:45:00+00,U,Type 1 Team,Moose ,"17MI north of Salmon, Idaho",WF,FI,45.37942,-114.0808,300,,{7420DAD6-11D5-42CD-9779-41489600A63D},,0,1,0,0,0,0,022105,0,100,,Lemhi,IDCIC,16059,USFS,IDSCF,,USFS,Federal,,,,,,,GB02,USFS,IDSCF,US-ID,,,Timber (Grass and Understory),Timber (Litter and Understory),722,2022-IDSCF-022105,Approved Decision,wildcad,ics209,0,Type 1 Incident,2022/07/19 16:35:01+00,,IRWIN,,2022/07/23 23:50:26+00,2022/07/17 22:37:45+00,{1C8D21C7-D427-4AB3-912C-9956F27F66B7},0,,,1.51993511662122,-0.0150283932287598
17981,SHAWNEE CREEK,Wildfire Daily Fire Perimeter,GPS-Walked,77.3138138962264,2022/07/18 23:49:48+00,2022/07/19 14:41:11+00,,77.3752470829371,{886156D9-C40B-49C0-AAE2-436736CCBB0E},2022 NIFS,,DEFAULT,,,,77,0.1,WYCPC,,,,,,,,,Undetermined,,,PV36,,2022/07/18 21:49:59+00,,,,,,,PN,1522,RMCC,,,,,,SHAWNEE CREEK,,WF,FI,42.58426,-105.2546,40,,{74034E62-D856-4DD3-8263-75A329D517EE},,0,1,0,0,0,,220233,,,,Converse,WYCPC,56009,,,,Private,Private,,,,,,,RM04,C&L,WYCOX,US-WY,,,,,,2022-WYCOX-220233,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/07/19 01:06:17+00,2022/07/18 23:45:37+00,{C4DF7899-378C-4E18-82C0-844AAACD3DB8},0,,,0.0349098211081618,-3.44014614529485e-05
17992, Iron Mountain ,Wildfire Daily Fire Perimeter,Auto-generated,92.313,2022/07/13 20:15:47+00,2022/07/19 17:24:03+00,2022/07/13 19:51:55+00,92.3129954509787,{5DA489E9-9664-4DB3-BA74-FCBA5C464966},2022 NIFS,,DEFAULT,88.6849,,,89,7,GAGIC,,,,,,,,,Natural,,,,,2022/07/13 13:15:00+00,,,,,,,,,SACC,,,,,, Iron Mountain ,,WF,FI,34.984667,-84.661117,17,,{3060AC2A-D324-4FC7-8DC5-153A53829557},,0,0,0,0,0,,220087,,,,Murray,GAGIC,13213,USFS,GACHF,,USFS,Federal,,,,,,,SA40,USFS,GACHF,US-GA,,,,,,2022-GACHF-220087,Approved Decision,wildcad,wfdss,0,Type 3 Incident,2022/07/18 20:31:01+00,,IRWIN,,2022/07/22 19:58:21+00,2022/07/13 20:15:44+00,{0C8A98F1-8146-40F5-9BC6-29E7F6C8C5B2},0,,,0.034028627331789,-3.68805503975265e-05
18000,Hog Trough,Wildfire Daily Fire Perimeter,Mixed Methods,582,2022/07/24 10:56:18+00,2022/07/24 10:57:10+00,2022/07/22 03:45:00+00,581.871594974882,{FF02FBB9-635A-41F0-93B2-A0708357CB53},2022 NIFS,,ICS209,581.8105,,,557,3.5,MTBRC,410000,,,,Minimal,Wind Driven Runs,Short-range Spotting,Flanking,Natural,,,PWA3,,2022/07/18 00:25:00+00,Type 3 Incident,,50,0,0,50,P1,0103,NRCC,2022/07/23 22:30:00+00,2022/07/22 23:29:59+00,2022/07/23 22:30:00+00,U,Type 3 Team,Hog Trough ,"18 miles SE of Hamilton, MT",WF,FI,46.18618,-113.8246,300,,{4B806AA3-EA05-4CF1-8311-8A90ECF97695},,0,1,0,0,0,0,022161,9,0,,Ravalli,MTBRC,30081,USFS,MTBRF,,USFS,Federal,,,,,,,NR06,USFS,MTBRF,US-MT,,,Medium Logging Slash,Short Grass (1 foot),104,2022-MTBRF-022161,Approved Decision,wildcad,wfdss,0,Type 3 Incident,2022/07/22 03:45:44+00,,IRWIN,,2022/07/24 15:07:52+00,2022/07/18 16:02:49+00,{157D7C39-BC38-4633-A86D-73728B117AC8},0,,,0.171062048654169,-0.000274234046982234
